lag1_Gamma_mean_pow,lag1_Beta_mean_pow,Gamma_skew_pow,Beta_mean_pow,lag1_Beta_skew_pow,covM_2_2,lag1_Gamma_kurt_pow,lag1_Gamma_skew_pow,lag1_kurt_0,Gamma_kurt_pow,lag1_Beta_entropy,max_2,min_2,logcovM_2_2,lag1_logcovM_0_0,lag1_covM_2_2,lag1_Gamma_entropy,lag1_std_2,kurt_0,freq_091_3,Gamma_entropy,lag1_logcovM_2_2,Gamma_mean_pow,Beta_skew_pow,lag1_logcovM_3_3,lag1_freq_111_3,lag1_Beta_kurt_pow,lag1_covM_0_0,logcovM_0_0,lag1_freq_122_3,covM_0_0,lag1_freq_111_0,freq_111_0,lag1_freq_101_3,freq_122_0,logcovM_0_2,logcovM_3_3,freq_122_3,lag1_logcovM_1_1,Alpha_entropy,lag1_freq_101_0,Beta_entropy,Delta_mean_pow,lag1_Theta_mean_pow,freq_203_3,lag1_freq_203_3,freq_152_3,freq_304_3,std_0,lag1_freq_517_0,lag1_std_1,lag1_Delta_mean_pow,freq_101_3,lag1_freq_649_2,lag1_std_0,Theta_mean_pow,freq_111_3,freq_649_2,std_1,lag1_std_3,freq_720_2,Beta_kurt_pow,freq_101_0,freq_091_0,lag1_freq_091_3,lag1_logcovM_0_2,min_1,freq_649_1,lag1_freq_720_1,logcovM_0_1,std_3,lag1_covM_0_2,lag1_freq_243_3,lag1_covM_1_1,covM_1_1,lag1_Delta_median_pow,lag1_max_3,lag1_freq_324_3,Alpha_mean_pow,freq_132_3,lag1_logcovM_0_1,lag1_freq_162_3,lag1_freq_182_3,freq_182_3,freq_314_3,lag1_freq_274_3,lag1_logcovM_0_3,freq_142_3,lag1_freq_122_0,lag1_freq_172_3,freq_193_3,lag1_freq_345_3,freq_264_0,lag1_freq_132_0,freq_213_3,freq_324_3,lag1_freq_091_0,lag1_freq_010_0,freq_375_3,topFreq_1_0,Label
2.843917535886958,1.8405545079946646,0.9319491273067987,1.789877294717583,0.8592956892088153,2.5465295437533193,0.8903709225840427,0.9326270575007691,-0.6308228662934999,0.8897595826248432,-2.1700637873533206,2.0076888679820595,-2.181283489266337,1.8257645569763052,1.2114762647948316,2.664844463373775,-2.4166786188066065,2.7055572704273376,-0.1927835928988151,-0.837010916373195,-1.896182273418452,1.8416561924747519,3.0696515989442514,0.8593173157087125,0.2409356859668084,-0.7327333797342096,0.8066452475394656,0.4323780129784966,1.1197048066951505,-0.8503060243323793,0.4077699447087005,-0.8165055687978703,-0.7198758386437639,-0.8830602628395476,-0.884403997862079,-0.09831652817466276,0.4754861949266908,-0.9385147049339467,0.24944680269320396,-1.392207606486294,-0.8162007332162249,-2.250485860125266,0.4829942272190733,0.484638997686627,-0.9009465461033276,-0.9489875401029618,-0.9905147223326208,-0.8997776272204077,0.9007118053439168,-0.8900392315112085,-0.12329295729831233,0.37919215959313235,-0.8741597919519714,0.909598180833879,0.9277089737163958,0.1320386815661159,-0.702270128444087,0.8279978653293332,-0.12905376149462044,-0.15413297300010903,-0.34684124166946284,0.8069815878698859,-0.8224075726709551,-0.5980509490235135,-0.8216594429582289,-0.17135239477409078,0.10577365552135416,-0.5461727103343682,-0.5478407179759758,-0.0022169176929745103,0.14996967239093917,-0.013559688847392785,-1.019926251509606,-0.09744090405961489,-0.09788403640080562,-0.04000049140988931,0.1565365334572103,-1.0135071383083063,0.30559837538985146,-1.0272171034619217,-0.21632671398299325,-1.0146798877936858,-0.9527819083496483,-1.0020867276957057,-0.9451522999334114,-0.9885196316673663,-0.04447310520479178,-0.998510762474726,-0.9727631119606588,-0.9715049185911288,-0.8731526319680479,-0.9930264678234362,-1.1072979520874158,-1.06061940870676,-0.9601897993339031,-0.859591927853629,-0.7552973510141414,-0.582011704220366,-0.9544782947940551,-0.2956323403795843,2.0
1.7278255479660405,1.5892827459870007,0.9317023473535564,0.9030424781334883,0.8592275766648787,0.95976486131041,0.8902632175562957,0.9325390282759505,0.22909198084572366,0.889456526004235,-2.047276272959435,1.6123229887418236,-1.1625347204974001,1.572996669965616,0.7980225695239537,0.9955180116004954,-1.5955101269952403,1.614775303180591,-0.40050636172127224,-0.8706871334051688,-1.8171440552950964,1.5845480140502248,1.3327587061846093,0.8591504169856683,0.04986352396590325,-0.8589073311412786,0.8065511469435553,0.03587509278432008,0.2239134380947674,-1.00534676013619,-0.23368822773354023,-0.842753114496494,-0.8334791504208968,-0.9048805381522108,-0.9325091065216676,0.12038772495077364,-3.7860877812189457,-1.0235118011803246,-0.18923418718828003,-2.6075204501564455,-0.884602949940425,-1.6951866317792739,0.11979328287287795,0.7655200405100724,-1.0665332512705126,-0.9906399658342957,-1.0343011735535157,-1.0339149109844452,-0.13870859123924023,-0.8950301382099561,-0.25868266615168944,0.48874327800971956,-0.973361288017336,1.0901198847160993,0.3701140021408124,0.9427228737590897,-0.8860936431205928,1.6876623383231515,-0.25869875389591096,-0.4719801475219223,0.09710257926820058,0.8067534185703803,-0.841080908499469,-0.8118304113510245,-0.8406394344320843,0.07312044115355411,0.27935341299128436,-0.5573063192741848,-0.5167688292308475,-0.15623514600047814,-0.8963515550045728,1.3652758540717682,-0.9955169362386613,-0.10284012102010943,-0.10300661846451552,-0.059943514130162655,-0.627600465484256,-0.9900675768163554,0.6482407155399278,-1.0710347281128498,-0.11668304592237023,-0.9236121322335192,-0.9615267652987578,-1.095823908807104,-1.0671215470055215,-0.9527137813516525,-0.501683693990162,-1.08541306577773,-0.8511458428076164,-1.0055689174421187,-1.0509681967762572,-0.8292874966564747,-0.9632077785957454,-0.9654479189111794,-1.043201038096354,-1.0353197107560672,-0.7511015276697396,-0.7529895694292028,-1.0149975192918788,-0.2956323403795843,2.0
-0.39734418772658003,-0.36868965024416744,-0.672038168295049,-0.3646379388339028,-1.789891318085168,-0.3809621667925308,-1.8587319191480496,-0.6342231304323254,-1.133050129661184,-1.2408316359846494,0.7427306549530991,-0.5450172182027302,0.5097607614293965,-0.5037556216754211,0.4609985622993091,-0.38045363178968544,0.3160687922210239,-0.5538377628093067,-0.8988652592528658,-0.313965349682651,0.6236895533308812,-0.6483036770558093,-0.38254093820626983,0.5023211111026437,-0.18289696058096985,1.0356980690231952,-0.6088197169927466,-0.2299278472028027,0.4740575338008115,0.8436568657020798,-0.2125868512918678,2.243506009903151,2.50911249542114,0.5342927686894579,2.1937539659381176,-0.2177129404727876,-0.1281324711769616,2.538406378826407,-0.05578724004763647,0.27151772773520544,-0.13279329892159183,0.9762790113142121,-0.2760946662105694,-0.33051586376519687,0.1026624292214097,0.7343977606358056,0.1877045953839771,1.5110485638549915,-0.09173100343096156,1.2253733741986517,-0.23319402531445785,-0.27562967860676546,1.2721435826869247,-0.7175456574757223,-0.1292915432627765,-0.3159826861226993,0.5946114922151449,-0.9888908328869288,-0.19787585003597788,-0.5905647900287122,-0.5094930160750518,0.393515291399772,1.3560045923873478,-0.2904372864297009,-0.0409359267583445,-0.0975414226542045,0.2207038519547088,0.35032982407661806,-0.4664458116714378,-0.17996386483146637,-0.5216130828164642,-0.18641034939101067,0.33168212208177333,-0.1020748278828177,-0.10097920630436384,-0.1244163329461601,-0.6148447270309779,0.25886070896573066,-0.1877512177063613,1.4803150873942543,-0.11623575099566966,1.07220725414777,0.5749013066436469,-0.6840176553960671,1.868744128934525,-0.6991012336683787,-0.19635484030445266,0.6621717526385896,0.14294246153019455,0.34854673147677245,-0.22586072536585575,-0.265993429242798,1.6164853830430896,0.7478369653146554,-0.8821937960461036,-0.7313375420919264,0.4057833896830288,-0.5512485602776915,-0.3686250978358584,1.373781262811735,0.0
-0.3984395365554005,-0.3677235062946647,-0.27001761971734356,-0.3681851622465365,-2.0189096737915224,-0.3816300337185223,0.8701160563571635,-2.713769263906131,-0.7861230802992573,0.11443305044139924,0.927235044287986,-0.5513743095399468,0.545819821754209,-0.6597145969366349,-0.25032923767879295,-0.380227579614693,0.5245069214939432,-0.5481819472131524,-0.7484214169765233,1.4317856334475707,0.4615925311221022,-0.6476137076831914,-0.38213461566056606,-1.0022239411900493,0.2752640598885643,-0.18471264838113233,-0.11678215389238852,-0.42489445370771706,-0.3043909146172715,-0.4768979892474344,-0.4253480520071919,0.20340247567078565,0.2959356854909583,-0.13675046867036741,-0.26063272470619564,0.09018848671407022,0.18577419730384204,-0.4601872646554984,-0.06140079047650633,1.0810119761474084,0.008500442466985574,0.9288735111918905,-0.2737410071146924,-0.3286154979030222,-0.19301825068089842,1.0971934267835195,0.47377207911805447,-0.18002030053646362,-0.6893971906101912,0.9819230401276081,-0.22162848727566262,-0.2728686077051592,0.5047311493566247,0.20951612636451886,-0.6789071507270877,-0.33152258964873055,0.07651562183970041,0.3072182237429677,-0.2235651856641051,-0.31915010602105637,-0.3885481839459799,-2.1851380181358437,-0.6899661640298289,0.40938911299813463,2.4564143892322456,0.003468060510557337,0.2680277366042928,-0.14464739529672216,0.10558290863185761,-0.04478974892719458,-0.3645991611534677,-0.18330616707203934,3.5541710282398173,-0.10168914830430031,-0.10191654803940313,-0.11665805826244399,-0.4751562319051995,0.522757754259054,-0.2648646210845292,0.5574494861414772,0.11266040097989306,1.9491981922857853,0.3091985059053259,2.124131064486768,1.126495556124429,1.0686733344308115,-0.4132873102931017,0.6785134718368047,0.9505661998419752,2.1193328768355997,2.052717060929146,0.9432568805504851,2.425899381960815,0.8864069554974514,2.192485896313478,2.088504067781574,0.11476226368623367,-0.16814958225969226,3.3434678034154754,-0.11014194002499325,1.0
-0.39449483100880983,-0.369703417623922,-0.8819322480809759,-0.36731938132590897,-1.0166526907362845,-0.3821202284685721,-1.2734609719870056,-1.0157486595777998,-0.14636569189789753,-1.3936524281922575,0.8602683613654406,-0.5471849296823716,0.5829354320505497,-0.7482802078553573,-0.2833267643503032,-0.38067781546823853,0.9203136798650491,-0.5599403055851597,-0.5120407369247282,0.26412041760092003,0.5134255296002376,-0.7212984334350601,-0.3827141187942364,-0.1818664271358672,0.07882892179092352,0.3173327464610497,-2.214260643796973,-0.4026199922172353,-0.3552496993249248,1.110168992091754,-0.4222498397619912,0.3836808940252568,-0.1971419293862914,0.19584668531952926,-0.030037941893294725,-0.33627519867749606,0.017761779065482073,1.6638157034546375,-0.18980494583742485,0.9137610182917977,0.015035479925458074,0.7578964133335392,-0.275287304169617,-0.3310913760602197,0.7821611805628779,-0.25012326587254496,0.8360639124209668,2.4813142632058076,-0.6773364804370735,0.27494121562892265,-0.2533571521526387,-0.27663112974024323,-0.13642598705524642,0.46589139840790583,-0.5980316402410264,-0.3386427649499401,0.6297233511669149,1.3105676182560189,-0.2521421344873412,-0.37005482837539566,0.6249502136661852,0.0427365937748064,-0.6565725560401076,0.5318437226984369,0.0009021183971523308,-0.1810839104658886,0.19949209758254322,-0.1254085690232659,0.17978690218294452,-0.01807360074405642,-0.4551159619355757,-0.1917797657714027,3.3098193668728833,-0.10268985122334416,-0.10282001300148816,-0.12610769575434136,-0.5055934348705854,0.9498055618156614,-0.2722104214291677,1.8351042101752417,0.0039634589406186025,0.4108618266242904,0.47496980425948604,-0.4008443985963405,1.7208717875338913,-0.6666096748759237,0.21028271460110032,1.733836530504617,-0.15705501324419574,-0.52931038487674,0.2920717175654454,1.412528542355907,1.9007802267310265,0.43859682899956515,1.2292055406773155,0.6146260618199483,0.48228090074918617,1.0371969188810304,0.4308790454781843,-0.4811227407341754,0.0
0.38459116127589293,0.7380419179509153,0.9318144269726943,0.9573141258388426,0.8592145791602732,-0.08610089471250705,0.889876026322851,0.9322248515910648,1.4770474981719413,0.8895948282159033,-1.2210962874152325,0.5938082021264216,-0.47281370373396875,1.090210189492477,0.036712025202040706,-0.07779562059261581,-0.6257762363406223,0.4279461010805422,1.5741406183230244,-0.725631485514781,-0.9547894190411194,1.1008755588518182,0.5155276794588123,0.859277194208956,0.47853404775448066,-0.6708294249172442,0.8065351442440732,-0.345958222506847,-0.08778000013598233,-0.8041953454678317,-0.3595236607939035,-0.727954435356656,-0.6771920367196118,-0.6141868973233433,-0.7680913241079604,0.0562050345392037,0.35495627442846306,-0.8287504117982533,-0.4391396298804187,-1.6205419663020064,-0.8231887582849802,-1.771664913938477,0.04414297156734346,-0.06874622990698336,-1.0385531177845515,-0.8393917979388189,-0.9121295481348249,-0.92260611665139,-0.46464708367821833,-0.6648491127066842,-0.2944868299771788,-0.23399521248780508,-0.8965920886885588,1.8661465492788114,-0.42048863673134923,0.3822331130829763,-0.797974993797762,2.751683016057232,-0.2999725437854249,-0.06544533244568133,4.2109287933686765,0.8069268594368295,-0.8302486495246671,-0.7034433935149131,-0.6367221906585854,-0.0990912770630062,0.3543963275547743,-0.5003438786861335,-0.5480508830902284,-0.25546514963224964,-0.19726071779482598,-0.06587199830319984,-1.0366601346003728,-0.10371836458336242,-0.10400404351507925,-0.07967546499707581,-0.2074876611226143,-0.8587597465126432,0.09009126923397501,-0.8833031877542478,-0.2755582538734961,-0.5906308805567725,-0.8034942853785142,-0.7495082974462943,-0.9960992728522383,-0.5077402909952032,-0.005539348929679363,-0.7901684855464749,-0.9832536667299976,-0.6096940447516424,-0.8674794298050756,-0.8735903602230772,-0.9812830462764728,-0.9843971694662678,-0.8266510597844112,-0.8473659769627443,-0.64201284915625,-0.7017418575310538,-0.9071098701351495,-0.2956323403795843,2.0
-0.39936732365317085,-0.37197427469611516,-0.36109970877747394,-0.35972271852990095,-1.1503390324446492,-0.381865307798541,-1.679877923525773,-0.5326934624471403,-1.0420775072300896,-1.1629306428502917,0.5354726898723084,-0.5463052561526863,0.5495576382187664,-0.6793328625024228,0.467699289547252,-0.3806016562889781,0.16641684673840756,-0.5578037626884151,-1.0161152975132255,-0.30718877209609974,-0.3331012157986964,-0.7207571635261364,-0.3812911198174643,0.3479247232880624,0.0655905261680786,-0.1397342287130181,-1.8786837419452356,-0.2369416263512638,0.4433473917487014,-0.49493595803076074,-0.2441880002251974,-0.11291223647531023,0.7951835096566046,0.7760986899181215,0.13449476726333334,-0.05164266219385066,0.07435610777986723,1.4947233114997298,0.37603141030672427,0.577542447264939,0.5917133901929132,0.634633933242574,-0.272614529628199,-0.32008018283248096,0.8818188296270388,0.27376806820204264,0.15134266935901505,1.3511135427524206,-0.16272645671625297,1.3153818200041714,-0.11763369482005236,-0.26640146884602545,1.6210886581923516,-0.3328892017014519,-0.14505046754412126,-0.32957986891211777,1.7563534820319957,-0.4182609030743206,-0.1810240994156048,-0.46147154294339743,-0.5752371971931108,0.28884327369410717,-0.23867025588146412,0.30926001535785097,-0.254338587481461,-0.04783649172791716,0.15570886422392205,0.16153881302094542,0.31157115116718503,-0.15270751840044886,-0.4630264291479496,-0.18354610030801896,0.865585322474119,-0.09714364481553299,-0.10029995898680641,-0.10505399002419906,-0.8266499361459468,0.5789551002715104,-0.23342833075955488,0.9380298707140192,-0.2534009940093827,0.4777257537207865,0.06157643523204941,0.9710265696570934,1.51447196637847,0.6357013401594199,-0.3748108315014625,1.9755875106264635,-0.05089737213041244,-0.7030918502840141,1.0811749502329213,0.03812416804647493,0.8906976492946487,-0.6550124148745282,1.7458746669413783,0.9060633601985733,0.6100079398672974,0.2184097444454886,0.8742613918295609,-0.11014194002499325,0.0
2.37050279504254,1.0137844643935463,0.9317738821893947,0.6329931077794391,0.8592323183130636,2.302475734904045,0.8903638074792105,0.9326212464766028,-0.5089332703142394,0.8895444590225775,-2.205233721691406,2.675361612894245,-2.386164397746787,1.7978371055230293,0.17508478356484672,1.8747199911587649,-2.4898208466908454,2.2415046926259756,-0.5183355394753394,-0.7922230631573299,-1.360734414869461,1.744553043007103,0.6478512033819765,0.8591633487943396,-0.21268154843209602,-0.827034883144537,0.8065583614809718,-0.2877246922185552,0.3333660203042832,-0.9622979424754516,-0.2634689757953193,-0.8531309097928467,-0.8586218614095774,-0.8631585062226684,-0.9427994607824255,-0.09373771561808068,-0.1421960208402682,-0.9880566215880054,-0.2766004646912165,-2.5161952448109366,-0.8618824142693274,-2.026625939663468,1.1190003585224826,0.8849412242464005,-0.9895949903024853,-0.9816920435769836,-1.0162489073680263,-1.0336144480015323,-0.20804751004113145,-0.8505977863903865,-0.2623090103200495,0.28548127907334586,-0.9047475805155126,0.614698601460792,-0.2653781476764597,0.39170543681338804,-0.8672529560063015,0.3346571867385936,-0.26672305148940667,-0.6061724678413836,0.24001810198156004,0.8067703891929411,-0.8762185797760741,-0.8144736918114945,-0.8281176020820729,-0.020590083551448996,0.328477495863083,-0.5395948854495185,-0.5477756623465252,-0.003203807529169349,-0.545609244294518,1.083274281099335,-1.046515759240896,-0.1029395346846917,-0.10322448971594625,-0.10833307694755774,-0.6201752551161664,-1.0316980118631027,0.7638039262900282,-1.0527797750938348,0.29247927103815097,-0.8724299723170044,-1.0291396309088487,-1.049527276577783,-1.0377191540311723,-1.0611234984141849,-0.20205716149676073,-1.0286252489476408,-0.9292259945204012,-0.9274744564007107,-1.0032707854473084,-0.9738364364187895,-0.9829144043631203,-1.0597994168304292,-1.044434437419264,-1.0476058509342134,-0.8024539477317233,-1.0405500766755453,-0.9322731032003335,-0.4811227407341754,2.0
1.1990142745452521,0.5857835957151128,0.9319118760383638,0.22670214090365454,0.8592634539717963,0.7891761735145874,0.890283749391792,0.9325559272511952,-0.42332111060195055,0.8897140451144351,-2.178590891605572,1.2152206128984016,-0.6755618427975397,1.528676208887884,-0.019198653112949923,0.8017597540761218,-2.05328656546193,1.451356662238121,-0.5343706996035396,-0.5927887134874262,-1.9394192065140354,1.5347177719782463,0.9757226944839156,0.8588354186587459,-0.029159556131589253,-0.7811337478115715,0.8066007684859615,-0.2585988223956447,-0.21529347632871831,-0.8894063486023743,-0.2682286650930322,-0.895874993478621,-0.8449645610621973,-0.9026473844662674,-0.8843036297147494,0.2068871123586089,0.07021264481105012,-0.9344191723266178,-0.252020394394158,-1.3936048773885998,-0.8737803688546752,-1.5480011379251486,-0.029738009000081098,-0.022651811040227957,-0.8884289807948054,-0.9561398141424682,-0.9662220692807449,-0.9517504540403682,-0.21949390999860466,-0.8008053833466889,-0.24445517925803387,0.1200348693484036,-0.845689582329415,1.7301349826013401,-0.19495692160644543,-0.06374903483175699,-0.7104664067764224,1.609222641541646,-0.24218567092082183,-0.5197356289410135,2.309139709133055,0.8063182425811856,-0.8892488431904662,-0.5403120435922667,-0.6337813595920627,0.17564580388301249,0.27922605349663027,-0.5321029337845712,-0.5269626945880697,0.5336598565782344,-0.37651878723063864,1.3463535272105571,-1.0091681555493297,-0.10242730840782543,-0.10252188377979697,-0.10548970914977608,-0.5072961649105545,-0.8681114281634736,0.0765048180135091,-0.8462571675459718,0.6871839096356656,-0.8097000795701219,-0.9874954291262379,-1.0284805158453287,-0.9231595952327483,-0.8671634539231604,-0.23635832793853398,-1.0715708331639515,-0.887614099393363,-0.9490706368955182,-0.9391072804790735,-0.9067507671233436,-1.0218790754691887,-0.9461662342426855,-0.9657417635729164,-0.7873350008328771,-0.5960062671382179,-0.8214147115553743,-0.9051008438356701,-0.4811227407341754,2.0
-0.3925049366220653,-0.3726688694004173,-1.0772265378651782,-0.368741059188532,-2.206304695264925,-0.38212061578646045,-2.4597665905824284,-0.9014263771001971,-0.5155957484402288,-0.2721816098056018,0.7029757397754002,-0.5686299842014678,0.5388464244178832,-0.7684208644239352,-0.12019744786207988,-0.3811868393822036,0.41679999609764523,-0.5766480714967176,1.375215030314483,0.35434738810503136,0.7361026491638313,-0.964559077291711,-0.37248375644496606,-1.2085596743763067,-0.09740331662316179,2.480203342504762,0.3752600099522628,-0.3713143553313504,0.3389992664690598,1.4803520561924424,0.13281768852931305,4.730352409982445,1.7213861493755598,-0.17321961153311863,1.3227746490033372,-0.5964337977375956,0.6861193725519034,-0.0023545377126762005,-0.3534742180166904,-0.10568467247272906,1.9329549434672975,0.9605302341759423,-0.26840368418592087,-0.3418417830385227,0.5843128495254077,-0.9520848819225609,0.5565990747171087,1.6326900427292985,0.5236640106423265,0.14145835073235336,-0.2774411687383976,-0.27290021684821514,0.3533273961568802,-0.6243967863870378,-0.4958561606963978,-0.3195531681761536,1.0769260410184278,-0.7210438750838654,-0.23726614606991683,-0.45375089357904064,-0.9064679791037001,-1.9280096980554633,0.5757666822293738,0.887888156298161,-0.5187154469984194,-0.15049314465115543,0.2024292253875504,-0.004739190048093899,-0.10277275984101174,-0.14275485454155237,0.8499713441912585,-0.1866382059430388,-1.0627516395108874,-0.10332892029817754,-0.10236800617083751,-0.12008243733052595,-0.5717413386509893,2.6221968476041084,-0.17595491941304983,-0.36638675961339334,0.21604126700557139,1.4566064376071088,1.586185976906608,0.2535027757780568,-0.4012247323369511,3.3916858268069316,0.21959125598349513,-0.47624159407623046,1.6520826940256903,0.33887800184887995,-0.26845072943573467,-0.21010224591540758,-0.014445565158842117,1.7111525245977588,0.1511321973978227,0.7868885781268674,-0.4690359616975798,0.1753647071405836,0.609614811523399,-0.4811227407341754,0.0
